DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-01-28T08:18:39.000+00:00,64.499,-147.284,1.2,1.3,Ml,,61,,,ak,ak10646057,1359361452194
2013-01-28T08:17:55.600+00:00,33.989,-116.853,14.0,1.2,Ml,,40,,,ci,ci15278489,1359572801072
2013-01-28T08:16:44.760+00:00,38.433,-118.731,2.8,1.7,ml,,133,,,nn,nn00401081,1359426985311
2013-01-28T08:07:31.000+00:00,18.283,-65.040,36.0,1.5,Md,,198,,,pr,pr13028002,1359372949828
2013-01-28T07:37:43.600+00:00,33.167,-116.112,9.4,2.2,Ml,,29,,,ci,ci15278481,1359572229921
2013-01-28T06:16:54.100+00:00,36.034,-117.778,1.1,1.7,Ml,,94,,,ci,ci15278473,1359568433676
2013-01-28T06:16:26.619+00:00,39.332,-119.949,10.0,1.3,ml,,50,,,nn,nn00401077,1359426979898
2013-01-28T06:03:25.700+00:00,38.787,-122.729,1.8,1.8,Md,,40,,,nc,nc71930076,1359355028283
2013-01-28T05:45:09.000+00:00,60.081,-141.161,13.4,1.8,Ml,,184,,,ak,ak10646043,1359396891405
2013-01-28T05:37:07.500+00:00,36.421,-117.838,14.2,1.9,Ml,,130,,,ci,ci15278465,1359491477009
2013-01-28T05:25:27.878+00:00,37.373,-117.146,6.5,1.2,ml,,188,,,nn,nn00401074,1359426966639
2013-01-28T05:25:25.000+00:00,62.951,-150.964,99.8,1.9,Ml,,187,,,ak,ak10646034,1359351436934
2013-01-28T05:11:39.792+00:00,38.431,-118.727,,1.1,ml,,167,,,nn,nn00401073,1359426953022
2013-01-28T04:39:56.300+00:00,38.264,-122.184,6.5,1.2,Md,,122,,,nc,nc71930056,1359680887410
2013-01-28T04:39:26.100+00:00,18.795,-64.331,44.0,2.4,Md,,306,,,pr,pr13028001,1359358828589
2013-01-28T04:02:57.860+00:00,-4.907,129.442,231.4,4.8,mb,,81,,,us,usc000ewkv,1359351597435
2013-01-28T03:44:46.600+00:00,19.122,-155.473,31.3,2.0,Md,,176,,,hv,hv60459846,1359344800344
2013-01-28T03:27:22.000+00:00,61.027,-146.586,16.8,1.9,Ml,,119,,,ak,ak10646019,1359343853975
2013-01-28T03:24:18.200+00:00,37.509,-119.044,2.5,1.2,Md,,331,,,nc,nc71930016,1359394757536
2013-01-28T03:23:54.900+00:00,33.850,-117.787,8.2,2.4,Ml,,25,,,ci,ci15278449,1359473128318
2013-01-28T02:53:00.300+00:00,37.534,-119.016,8.6,1.1,Md,,277,,,nc,nc71929981,1359395028066
2013-01-28T02:26:43.700+00:00,38.827,-122.850,1.5,2.6,Md,,22,,,nc,nc71929941,1359424509676
2013-01-28T02:20:07.000+00:00,58.230,-154.786,21.0,2.1,Ml,,212,,,ak,ak10646006,1359339885460
2013-01-28T02:17:54.000+00:00,58.218,-155.095,1.3,1.3,Ml,,202,,,ak,ak10646004,1359339584150
2013-01-28T02:15:59.677+00:00,37.084,-117.982,,1.5,ml,,201,,,nn,nn00401185,1359481946102
2013-01-28T02:06:37.300+00:00,18.251,-66.982,24.0,2.1,Md,,216,,,pr,pr13028000,1359344987945
2013-01-28T00:58:15.000+00:00,64.749,-148.067,19.9,1.5,Ml,,90,,,ak,ak10645999,1359334779456
2013-01-28T00:35:12.400+00:00,36.531,-89.615,9.5,1.3,Md,,122,,,nm,nm012813a,1359385419648
2013-01-28T00:29:43.500+00:00,36.351,-120.934,5.3,1.1,Md,,151,,,nc,nc71929911,1359508461550
2013-01-28T00:03:50.900+00:00,35.033,-117.675,,1.6,Ml,,130,,,ci,ci15278425,1359496101350
2013-01-27T23:49:53.100+00:00,34.240,-117.507,6.9,1.9,Ml,,29,,,ci,ci15278417,1359495875133
2013-01-27T23:49:46.000+00:00,62.157,-148.694,4.5,1.3,Ml,,90,,,ak,ak10645989,1359674236019
2013-01-27T23:48:25.100+00:00,37.647,-122.059,3.0,1.5,Md,,43,,,nc,nc71929896,1359673151405
2013-01-27T23:37:30.000+00:00,54.893,-160.374,36.3,2.0,Ml,,238,,,ak,ak10648245,1359674242367
2013-01-27T22:35:21.300+00:00,36.352,-120.934,6.2,1.6,Md,,58,,,nc,nc71929866,1359673151403
2013-01-27T22:25:47.000+00:00,51.496,-179.007,29.8,2.3,Ml,,212,,,ak,ak10645855,1359674241352
2013-01-27T22:10:22.100+00:00,37.536,-118.822,7.1,1.2,Md,,94,,,nc,nc71929851,1359501736090
2013-01-27T22:08:16.000+00:00,49.420,-120.505,,2.2,Md,,223,,,uw,uw60497797,1359396613659
2013-01-27T22:08:04.800+00:00,45.616,-111.752,6.9,1.2,Md,,104,,,mb,mb13891361,1359594880911
2013-01-27T22:03:44.000+00:00,60.978,-151.213,71.1,1.8,Ml,,58,,,ak,ak10645847,1359674241336
2013-01-27T21:45:49.480+00:00,13.287,144.722,47.7,4.5,mb,,100,,,us,usc000ewtb,1359528284916
2013-01-27T21:39:50.000+00:00,60.597,-152.324,95.0,2.0,Ml,,79,,,ak,ak10645837,1359674235993
2013-01-27T21:30:04.000+00:00,34.346,-118.490,4.3,1.9,Ml,,50,,,ci,ci15278401,1359492916748
2013-01-27T21:23:57.100+00:00,38.834,-122.813,2.5,1.1,Md,,50,,,nc,nc71929841,1359324187564
2013-01-27T21:03:36.300+00:00,33.176,-115.675,5.7,1.2,Ml,,295,,,ci,ci15278393,1359488816640
2013-01-27T21:03:08.500+00:00,38.744,-122.733,0.4,1.0,Md,,112,,,nc,nc71929831,1359320685078
2013-01-27T20:57:35.160+00:00,27.214,128.362,57.9,5.2,mb,,132,,,us,usc000ewhq,1359378528555
2013-01-27T20:44:30.000+00:00,61.769,-149.741,34.1,1.6,Ml,,61,,,ak,ak10645815,1359674240311
2013-01-27T20:41:47.000+00:00,54.465,-161.606,14.3,2.1,Ml,,248,,,ak,ak10648239,1359674240289
2013-01-27T20:27:22.890+00:00,14.181,-91.711,67.0,4.5,mb,,208,,,us,usc000ewha,1359320009236
2013-01-27T20:22:49.143+00:00,38.156,-118.002,7.4,2.2,ml,,201,,,nn,nn00401057,1359320371213
2013-01-27T20:08:39.274+00:00,38.162,-117.993,10.6,2.1,ml,,221,,,nn,nn00401055,1359318951946
2013-01-27T19:54:39.000+00:00,36.828,-121.279,7.9,1.0,Md,,94,,,nc,nc71929806,1359670302253
2013-01-27T19:52:27.600+00:00,34.040,-117.221,15.5,1.3,Ml,,230,,,ci,ci15278361,1359485979065
2013-01-27T19:43:31.600+00:00,37.554,-122.430,11.1,1.1,Md,,90,,,nc,nc71929801,1359502760309
2013-01-27T19:42:14.100+00:00,33.196,-115.645,5.4,1.3,Ml,,281,,,ci,ci15278353,1359485785499
2013-01-27T19:38:04.400+00:00,38.781,-122.378,10.1,1.8,Md,,140,,,nc,nc71929796,1359419230226
2013-01-27T19:32:41.170+00:00,-34.733,-108.974,14.8,5.2,mb,,122,,,us,usc000ewg6,1359316930563
2013-01-27T19:26:06.000+00:00,63.742,-145.762,0.7,1.3,Ml,,86,,,ak,ak10645772,1359674239221
2013-01-27T19:23:04.000+00:00,51.472,-179.042,69.9,2.1,Ml,,191,,,ak,ak10648235,1359674239272
2013-01-27T19:19:14.400+00:00,33.167,-115.624,2.0,1.0,Ml,,58,,,ci,ci15278337,1359485289506
2013-01-27T19:14:08.600+00:00,33.783,-116.166,7.7,1.0,Ml,,216,,,ci,ci15278329,1359485189301
2013-01-27T19:11:29.300+00:00,34.023,-117.210,7.0,1.1,Ml,,223,,,ci,ci15278321,1359484998911
2013-01-27T19:04:03.726+00:00,38.131,-118.265,13.9,2.1,ml,,165,,,nn,nn00401050,1359315438710
2013-01-27T18:57:25.000+00:00,55.189,-160.622,4.8,2.1,Ml,,209,,,ak,ak10645767,1359674239210
2013-01-27T18:41:48.650+00:00,36.526,140.534,70.9,5.1,mb,,118,,,us,usc000ewfr,1359687438738
2013-01-27T18:14:04.500+00:00,36.558,-121.073,5.7,1.1,Md,,94,,,nc,nc71929751,1359672069292
2013-01-27T18:12:43.000+00:00,51.569,-178.438,13.5,2.6,Ml,,187,,,ak,ak10645755,1359674239199
2013-01-27T18:10:24.100+00:00,35.266,-84.327,18.4,1.5,Md,,166,,,se,se012713a,1359319311858
2013-01-27T18:03:45.000+00:00,62.117,-148.081,39.4,1.4,Ml,,101,,,ak,ak10645753,1359674237167
2013-01-27T18:03:05.200+00:00,33.520,-116.422,10.3,2.0,Ml,,29,,,ci,ci15278297,1359505500346
2013-01-27T18:02:25.100+00:00,38.839,-122.799,1.8,1.0,Md,,130,,,nc,nc71929741,1359309840551
2013-01-27T17:58:22.400+00:00,18.801,-64.148,39.0,2.2,Md,,342,,,pr,pr13027004,1359320314976
2013-01-27T17:39:25.000+00:00,56.578,-155.606,28.2,2.2,Ml,,198,,,ak,ak10648231,1359674239261
2013-01-27T17:34:09.000+00:00,52.432,-170.574,25.8,2.9,Ml,,202,,,ak,ak10648230,1359674239249
2013-01-27T17:25:55.100+00:00,32.650,-115.932,10.6,1.6,Ml,,76,,,ci,ci15278281,1359307722798
2013-01-27T17:22:55.000+00:00,53.127,-168.769,120.6,2.4,Ml,,202,,,ak,ak10648229,1359674237152
2013-01-27T17:19:12.500+00:00,33.166,-115.626,0.1,1.4,Ml,,58,,,ci,ci15278273,1359679290991
2013-01-27T17:14:25.000+00:00,55.414,-159.468,20.8,1.6,Ml,,227,,,ak,ak10648228,1359674237140
2013-01-27T17:10:36.910+00:00,38.159,-118.012,5.4,2.1,ml,,161,,,nn,nn00401044,1359308549110
2013-01-27T17:09:48.300+00:00,39.548,-121.996,13.4,1.8,Md,,68,,,nc,nc71929701,1359502349547
2013-01-27T17:02:54.000+00:00,34.031,-116.845,23.3,1.2,Ml,,65,,,ci,ci15278249,1359676079495
2013-01-27T17:00:13.500+00:00,44.390,-114.839,9.8,1.8,Md,,122,,,mb,mb13496747,1359594875905
2013-01-27T16:55:05.100+00:00,45.907,-111.370,4.9,1.3,Md,,86,,,mb,mb13102134,1359594875902
2013-01-27T16:49:52.500+00:00,34.020,-117.226,12.6,1.1,Ml,,50,,,ci,ci15278241,1359502138548
2013-01-27T16:42:42.000+00:00,66.788,-143.357,5.4,1.9,Ml,,101,,,ak,ak10648227,1359674237127
2013-01-27T16:35:27.000+00:00,60.321,-152.334,89.3,2.0,Ml,,68,,,ak,ak10645730,1359674236081
2013-01-27T16:21:01.300+00:00,34.012,-117.227,5.0,1.0,Ml,,104,,,ci,ci15278233,1359681725899
2013-01-27T16:12:24.000+00:00,64.711,-139.077,21.6,1.8,Ml,,277,,,ak,ak10648225,1359674237181
2013-01-27T16:12:00.000+00:00,39.634,-110.420,-3.4,1.6,Md,,101,,,uu,uu60011582,1359399412232
2013-01-27T16:11:46.100+00:00,38.225,-122.155,5.5,1.4,Md,,130,,,nc,nc71929676,1359682630805
2013-01-27T16:10:39.000+00:00,64.838,-138.705,7.0,2.2,Ml,,144,,,ak,ak10645728,1359674236070
2013-01-27T15:48:45.600+00:00,34.018,-117.227,11.9,1.0,Ml,,101,,,ci,ci15278225,1359498030250
2013-01-27T15:32:27.100+00:00,46.527,-122.318,21.9,1.1,Md,,54,,,uw,uw60497767,1359315641990
2013-01-27T15:26:25.600+00:00,43.785,-121.339,8.1,1.0,Ml,,158,,,uw,uw60497762,1359314965705
2013-01-27T15:25:48.300+00:00,38.809,-122.812,2.2,1.9,Md,,40,,,nc,nc71929671,1359302348419
2013-01-27T15:23:26.000+00:00,63.320,-148.759,4.0,1.4,Ml,,47,,,ak,ak10645716,1359674236027
2013-01-27T15:18:43.200+00:00,40.193,-121.365,4.5,1.2,Md,,212,,,nc,nc71932556,1359678246286
2013-01-27T15:07:01.000+00:00,58.656,-137.052,2.8,2.0,Ml,,205,,,ak,ak10648221,1359674236108
2013-01-27T14:58:28.000+00:00,54.276,-162.536,8.4,2.1,Ml,,281,,,ak,ak10648220,1359674236097
2013-01-27T14:53:02.100+00:00,34.019,-117.232,11.9,2.2,Ml,,29,,,ci,ci15278209,1359324482645
2013-01-27T14:52:21.000+00:00,61.898,-149.520,47.0,1.2,Ml,,90,,,ak,ak10648219,1359674208950
2013-01-27T14:34:33.489+00:00,-35.597,-108.738,10.0,4.7,mb,,150,,,us,us2013kxau,1359301932775
2013-01-27T14:24:12.701+00:00,4.953,95.850,45.6,4.6,mb,,141,,,us,us2013kxat,1359301383901
2013-01-27T14:23:36.000+00:00,61.693,-151.706,79.0,1.7,Ml,,68,,,ak,ak10648218,1359674208934
2013-01-27T14:18:36.000+00:00,59.928,-152.746,99.5,2.4,Ml,,68,,,ak,ak10645705,1359674206868
2013-01-27T14:09:16.600+00:00,35.450,-118.348,4.3,1.6,Ml,,54,,,ci,ci15278193,1359679661744
2013-01-27T14:02:22.800+00:00,38.816,-122.814,1.3,1.8,Md,,40,,,nc,nc71929641,1359297368552
2013-01-27T13:59:03.000+00:00,60.366,-152.454,84.7,1.8,Ml,,76,,,ak,ak10648214,1359674207918
2013-01-27T13:50:37.060+00:00,-35.163,-108.523,10.0,5.1,mb,,68,,,us,usc000ewe6,1359299209288
2013-01-27T13:44:54.000+00:00,51.518,-174.964,25.6,1.7,Ml,,245,,,ak,ak10648213,1359674207906
2013-01-27T13:31:54.500+00:00,38.812,-122.813,1.7,1.0,Md,,47,,,nc,nc71929626,1359293612273
2013-01-27T13:29:16.400+00:00,45.615,-111.751,6.3,1.2,Md,,104,,,mb,mb13707521,1359594869880
2013-01-27T13:18:30.400+00:00,36.511,-121.038,7.7,1.0,Md,,155,,,nc,nc71929616,1359423354702
2013-01-27T13:07:22.400+00:00,32.167,-115.221,2.6,2.3,Ml,,238,,,ci,ci15278185,1359413573008
2013-01-27T13:02:05.000+00:00,62.542,-151.227,86.0,1.3,Ml,,140,,,ak,ak10648212,1359674207890
2013-01-27T12:51:31.000+00:00,59.331,-153.056,92.8,2.4,Ml,,104,,,ak,ak10645688,1359674335341
2013-01-27T12:39:14.000+00:00,63.591,-147.386,6.1,1.3,Ml,,86,,,ak,ak10645683,1359674205821
2013-01-27T12:35:59.700+00:00,38.834,-122.775,2.5,1.1,Md,,65,,,nc,nc71929596,1359487605633
2013-01-27T12:34:30.100+00:00,19.070,-63.792,9.0,3.2,Md,,324,,,pr,pr13027003,1359295646683
2013-01-27T12:21:35.400+00:00,38.829,-122.852,2.6,1.0,Md,,86,,,nc,nc71929591,1359289398098
2013-01-27T12:07:38.000+00:00,62.161,-149.693,12.1,1.4,Ml,,61,,,ak,ak10645675,1359674204746
2013-01-27T12:05:19.000+00:00,60.889,-138.299,8.3,1.5,Ml,,162,,,ak,ak10645676,1359674204758
2013-01-27T12:00:10.000+00:00,60.185,-151.211,53.2,1.9,Ml,,65,,,ak,ak10645671,1359674203714
2013-01-27T11:47:25.800+00:00,17.985,-65.380,17.0,2.5,Md,,162,,,pr,pr13027002,1359291143798
2013-01-27T11:44:55.000+00:00,58.978,-136.376,0.1,2.0,Ml,,133,,,ak,ak10645669,1359674203702
2013-01-27T11:39:12.610+00:00,32.391,141.845,34.4,4.6,mb,,85,,,us,usc000ewdp,1359288808059
2013-01-27T11:35:14.000+00:00,59.915,-140.146,2.7,2.3,Ml,,155,,,ak,ak10645665,1359674203691
2013-01-27T11:23:23.000+00:00,52.721,-169.580,4.6,3.7,Ml,,202,,,ak,ak10645662,1359674203674
2013-01-27T11:21:25.000+00:00,55.521,-135.445,16.4,2.5,Ml,,238,,,ak,ak10648203,1359674204804
2013-01-27T11:06:44.500+00:00,18.086,-66.073,22.0,3.0,Md,,155,,,pr,pr13027001,1359423003521
2013-01-27T11:01:58.000+00:00,62.164,-148.673,33.3,1.4,Ml,,54,,,ak,ak10648202,1359674204793
2013-01-27T10:57:36.000+00:00,63.187,-152.551,12.7,1.4,Ml,,108,,,ak,ak10648201,1359674204772
2013-01-27T10:56:57.000+00:00,63.164,-151.317,2.8,1.3,Ml,,86,,,ak,ak10645659,1359674203726
2013-01-27T10:51:44.100+00:00,36.013,-120.963,6.5,1.6,Md,,50,,,nc,nc71929581,1359508947549
2013-01-27T10:44:52.000+00:00,52.324,-170.313,35.0,2.5,Ml,,212,,,ak,ak10648199,1359674202652
2013-01-27T10:44:09.000+00:00,63.331,-145.255,3.6,1.2,Ml,,79,,,ak,ak10648198,1359674202641
2013-01-27T10:32:54.600+00:00,36.289,-120.839,8.6,1.5,Md,,104,,,nc,nc71929576,1359509653922
2013-01-27T10:18:10.000+00:00,59.930,-141.157,10.6,1.9,Ml,,173,,,ak,ak10645652,1359674202616
2013-01-27T10:17:59.000+00:00,59.928,-151.317,70.0,1.7,Ml,,,,,ak,ak10645646,1359282139361
2013-01-27T10:17:59.000+00:00,59.882,-151.422,71.6,2.2,Ml,,79,,,ak,ak10645655,1359674202630
2013-01-27T10:16:08.000+00:00,63.336,-145.141,5.0,1.3,Ml,,83,,,ak,ak10645643,1359674201587
2013-01-27T09:59:27.400+00:00,-16.105,-173.240,8.6,5.7,Mwb,,23,,,us,usc000ewcv,1359475965000
2013-01-27T09:55:01.800+00:00,38.843,-122.832,2.3,1.2,Md,,54,,,nc,nc71929561,1359282486855
2013-01-27T09:40:12.000+00:00,60.086,-152.873,110.7,2.2,Ml,,50,,,ak,ak10645635,1359674200559
2013-01-27T09:31:24.900+00:00,34.023,-117.225,12.1,1.0,Ml,,245,,,ci,ci15278169,1359496877919
2013-01-27T09:19:56.000+00:00,60.107,-148.507,3.9,2.0,Ml,,151,,,ak,ak10645632,1359674200543
2013-01-27T09:16:14.000+00:00,61.512,-146.278,23.8,1.4,Ml,,72,,,ak,ak10648192,1359674201574
2013-01-27T09:14:59.900+00:00,38.515,-122.295,1.3,1.8,Md,,76,,,nc,nc71929556,1359415928372
2013-01-27T08:59:09.400+00:00,39.634,-121.984,15.3,1.3,Md,,97,,,nc,nc71929551,1359421629513
2013-01-27T08:48:58.000+00:00,51.657,-178.112,13.1,2.1,Ml,,184,,,ak,ak10645628,1359674199509
2013-01-27T08:46:41.000+00:00,52.325,-175.700,210.6,2.8,Ml,,194,,,ak,ak10645794,1359674201599
2013-01-27T08:45:51.100+00:00,44.443,-111.017,6.4,1.3,Ml,,122,,,uu,uu60011562,1359396746860
2013-01-27T08:42:18.000+00:00,52.024,179.577,168.0,2.7,Ml,,184,,,ak,ak10645626,1359674199493
2013-01-27T08:34:04.000+00:00,62.227,-149.886,12.2,1.3,Ml,,94,,,ak,ak10645621,1359674286393
2013-01-27T08:25:05.400+00:00,32.788,-116.639,18.0,1.7,Ml,,68,,,ci,ci15278145,1359275263469
2013-01-27T08:22:06.779+00:00,39.537,-119.968,6.2,1.5,ml,,66,,,nn,nn00401024,1359305442742
2013-01-27T08:21:46.600+00:00,38.526,-122.657,6.4,1.7,Md,,112,,,nc,nc71929541,1359276906677
2013-01-27T08:03:59.000+00:00,62.938,-148.833,9.7,1.0,Ml,,79,,,ak,ak10645612,1359674197332
2013-01-27T07:46:59.880+00:00,-58.834,-25.221,35.0,4.7,mb,,90,,,us,usc000ewc9,1359276224016
2013-01-27T07:28:36.000+00:00,60.653,-151.045,54.1,1.6,Ml,,79,,,ak,ak10648184,1359674198477
2013-01-27T07:24:33.380+00:00,-58.757,-25.229,35.0,4.7,mb,,85,,,us,usc000ewc1,1359274657917
2013-01-27T07:21:36.500+00:00,32.899,-116.265,7.1,1.7,Ml,,47,,,ci,ci15278137,1359271479813
2013-01-27T07:17:46.000+00:00,52.861,-167.841,33.3,1.8,Ml,,241,,,ak,ak10648183,1359674198466
2013-01-27T07:09:16.000+00:00,51.593,-178.052,12.9,1.3,Ml,,191,,,ak,ak10645604,1359674197307
2013-01-27T06:56:17.000+00:00,58.836,-154.491,125.3,2.4,Ml,,122,,,ak,ak10648181,1359674198452
2013-01-27T06:55:59.000+00:00,19.336,-155.144,4.8,2.3,Ml,,104,,,hv,hv60459571,1359270108277
2013-01-27T06:45:49.879+00:00,38.524,-118.155,8.5,1.4,ml,,175,,,nn,nn00401021,1359311489923
2013-01-27T06:28:14.000+00:00,62.085,-150.566,4.1,1.4,Ml,,54,,,ak,ak10645597,1359674197290
2013-01-27T06:21:35.000+00:00,51.257,-177.878,25.5,1.5,Ml,,259,,,ak,ak10648179,1359674198440
2013-01-27T06:20:29.300+00:00,38.826,-122.826,2.7,1.3,Md,,50,,,nc,nc71929516,1359268751901
2013-01-27T06:16:16.619+00:00,38.538,-118.155,5.4,1.6,ml,,174,,,nn,nn00401018,1359310241055
2013-01-27T06:15:28.500+00:00,34.023,-117.227,12.1,1.2,Ml,,65,,,ci,ci15278105,1359678504403
2013-01-27T06:14:37.200+00:00,38.819,-122.763,2.1,1.2,Md,,47,,,nc,nc71929511,1359270189508
2013-01-27T06:14:36.200+00:00,34.020,-117.229,12.8,1.7,Ml,,32,,,ci,ci15278097,1359678248880
2013-01-27T06:05:24.000+00:00,52.051,-175.992,223.4,1.9,Ml,,122,,,ak,ak10648178,1359674198429
2013-01-27T06:00:41.600+00:00,34.019,-117.230,12.7,1.6,H,,29,,,ci,ci15278073,1359676610574
2013-01-27T05:57:24.000+00:00,62.612,-152.363,12.6,1.3,Ml,,94,,,ak,ak10648177,1359674198416
2013-01-27T05:54:00.500+00:00,34.018,-117.227,12.4,1.0,Ml,,50,,,ci,ci15278041,1359491877817
2013-01-27T05:45:13.900+00:00,34.020,-117.231,12.3,1.0,Ml,,58,,,ci,ci15278033,1359485915755
2013-01-27T05:42:20.800+00:00,34.021,-117.229,12.5,1.6,Ml,,50,,,ci,ci15278025,1359675608547
2013-01-27T05:40:26.000+00:00,60.604,-152.554,15.0,1.2,Ml,,90,,,ak,ak10645582,1359674196270
2013-01-27T05:35:42.000+00:00,63.025,-149.301,81.2,1.1,Ml,,79,,,ak,ak10648175,1359674197399
2013-01-27T05:31:56.000+00:00,19.198,-155.518,38.4,1.9,Md,,209,,,hv,hv60459556,1359264823610
2013-01-27T05:18:33.000+00:00,51.425,-174.149,4.4,2.0,Ml,,281,,,ak,ak10645580,1359674196256
2013-01-27T05:11:23.000+00:00,58.596,-153.671,77.2,2.3,Ml,,94,,,ak,ak10648173,1359674197376
2013-01-27T05:06:48.000+00:00,31.503,103.378,21.8,4.3,mb,,58,,,us,usc000ewba,1359266199013
2013-01-27T05:03:01.600+00:00,38.829,-122.807,1.0,1.4,Md,,43,,,nc,nc71929481,1359266046999
2013-01-27T04:59:04.100+00:00,36.038,-117.343,8.3,1.3,Ml,,137,,,ci,ci15278017,1359674686660
2013-01-27T04:55:09.000+00:00,65.237,-149.516,4.6,1.0,Ml,,104,,,ak,ak10645573,1359674195848
2013-01-27T04:51:48.200+00:00,39.547,-122.004,14.1,1.9,Md,,50,,,nc,nc71929476,1359503173875
2013-01-27T04:45:26.367+00:00,37.195,-114.581,0.4,1.9,ml,,130,,,nn,nn00401016,1359307413841
2013-01-27T04:44:23.000+00:00,53.658,-165.793,30.1,1.8,Ml,,252,,,ak,ak10645569,1359674195832
2013-01-27T04:41:17.000+00:00,54.544,-161.411,8.4,2.0,Ml,,245,,,ak,ak10645568,1359674194817
2013-01-27T04:35:45.000+00:00,52.176,-175.844,240.8,2.1,Ml,,184,,,ak,ak10645566,1359674143695
2013-01-27T04:16:47.000+00:00,62.102,-150.666,54.7,1.6,Ml,,86,,,ak,ak10645564,1359674143674
2013-01-27T04:15:57.400+00:00,19.407,-155.264,14.5,2.3,Ml,,43,,,hv,hv60459531,1359260505836
2013-01-27T04:14:35.000+00:00,63.485,-150.852,7.0,1.4,Ml,,54,,,ak,ak10645555,1359674143663
2013-01-27T04:07:44.400+00:00,32.912,-116.238,10.4,1.0,Ml,,104,,,ci,ci15278009,1359673188650
2013-01-27T04:05:42.480+00:00,-5.170,102.940,58.1,5.0,mb,,102,,,us,usc000ewb3,1359284886902
2013-01-27T03:54:27.400+00:00,35.570,-118.532,1.5,1.6,Ml,,50,,,ci,ci15278001,1359672837936
2013-01-27T03:50:13.100+00:00,19.296,-155.380,4.1,1.7,Md,,108,,,hv,hv60459521,1359258700552
2013-01-27T03:47:27.000+00:00,51.405,-175.898,20.9,1.8,Ml,,241,,,ak,ak10645550,1359674143645
2013-01-27T03:43:56.100+00:00,19.925,-155.537,21.1,3.2,Ml,,122,,,hv,hv60459516,1359418105135
2013-01-27T03:40:08.000+00:00,51.894,-173.628,17.8,2.0,Ml,,306,,,ak,ak10645545,1359674142627
2013-01-27T03:35:50.000+00:00,63.454,-150.056,113.0,1.2,Ml,,104,,,ak,ak10648163,1359674144756
2013-01-27T03:25:17.000+00:00,62.158,-149.650,52.3,1.6,Ml,,43,,,ak,ak10645533,1359674142612
2013-01-27T03:18:17.000+00:00,63.296,-149.054,6.3,2.0,Ml,,36,,,ak,ak10645528,1359674142570
2013-01-27T03:17:57.990+00:00,34.293,-106.709,5.0,2.9,ML,,56,,,us,usc000ewax,1359259628944
2013-01-27T02:47:04.000+00:00,33.630,-116.688,17.1,1.1,Ml,,32,,,ci,ci15277993,1359597561144
2013-01-27T02:24:30.700+00:00,37.580,-122.501,6.9,1.2,Md,,198,,,nc,nc71929446,1359506952235
2013-01-27T01:55:51.100+00:00,36.824,-121.555,5.4,2.8,Md,,36,,,nc,nc71929426,1359411382010
2013-01-27T01:38:24.300+00:00,44.731,-110.381,6.0,1.0,Md,,263,,,uu,uu60011542,1359661605337
2013-01-27T01:37:38.000+00:00,62.436,-149.111,5.1,1.1,Ml,,72,,,ak,ak10648160,1359674144744
2013-01-27T01:32:20.600+00:00,37.638,-119.377,7.2,1.1,Md,,144,,,nc,nc71929416,1359404572869
2013-01-27T01:23:15.300+00:00,38.787,-122.763,1.2,1.5,Md,,40,,,nc,nc71929411,1359251585670
2013-01-27T01:12:56.700+00:00,40.580,-122.304,18.3,1.5,Md,,58,,,nc,nc71932546,1359679449613
2013-01-27T00:56:30.000+00:00,63.841,-148.854,112.2,1.3,Ml,,50,,,ak,ak10648159,1359674144728
2013-01-27T00:56:18.530+00:00,-44.635,37.434,15.2,4.8,mb,,64,,,us,usc000ewag,1359249671167
2013-01-27T00:34:27.300+00:00,19.346,-155.089,6.9,2.5,Ml,,158,,,hv,hv60459466,1359247214853
2013-01-27T00:29:54.000+00:00,18.003,-65.618,18.0,2.4,Md,,270,,,pr,pr13027000,1359249062437
2013-01-27T00:27:18.220+00:00,-9.529,121.891,59.5,4.9,mb,,69,,,us,usc000ewaa,1359247710837
2013-01-27T00:25:41.000+00:00,60.514,-150.897,15.4,1.4,Ml,,61,,,ak,ak10648158,1359674144715
2013-01-27T00:24:22.600+00:00,36.298,-120.875,5.1,1.1,Md,,76,,,nc,nc71929386,1359515360173
2013-01-27T00:19:48.000+00:00,51.589,-178.412,13.2,2.1,Ml,,187,,,ak,ak10645505,1359674142543
2013-01-27T00:04:28.000+00:00,60.179,-150.495,45.1,2.4,Ml,,108,,,ak,ak10645501,1359674142527
2013-01-27T00:04:15.000+00:00,61.591,-151.712,103.3,2.3,Ml,,47,,,ak,ak10645497,1359674141509
2013-01-26T23:01:23.000+00:00,60.144,-153.355,123.0,2.2,Ml,,140,,,ak,ak10647325,1359580506383
2013-01-26T22:47:33.000+00:00,63.281,-152.389,13.1,1.4,Ml,,104,,,ak,ak10645491,1359580498939
2013-01-26T22:37:53.000+00:00,54.561,-161.774,20.6,1.5,Ml,,281,,,ak,ak10647323,1359580505366
2013-01-26T22:20:18.000+00:00,53.028,-166.938,25.4,2.3,Ml,,227,,,ak,ak10645490,1359580498978
2013-01-26T22:13:21.733+00:00,38.156,-118.031,,1.6,ml,,223,,,nn,nn00400996,1359317729329
2013-01-26T22:09:24.900+00:00,32.927,-116.303,5.1,1.8,Ml,,68,,,ci,ci15277945,1359238307914
2013-01-26T22:07:22.000+00:00,55.701,-160.508,97.1,1.8,Ml,,155,,,ak,ak10647321,1359580505354
